2.895569620253164722e-02
7.674050632911393055e-02
9.841772151898733889e-02
1.030063291139240444e-01
1.060126582278480972e-01
1.072784810126582306e-01
1.079113924050632972e-01
1.090189873417721500e-01
1.102848101265822833e-01
1.104430379746835500e-01
1.117088607594936694e-01
1.128164556962025361e-01
1.134493670886075889e-01
1.132911392405063222e-01
1.129746835443038028e-01
1.145569620253164556e-01
1.148734177215189889e-01
1.143987341772151889e-01
1.150316455696202556e-01
1.153481012658227889e-01
