2.020062692463397980e-02 nan
1.835369132459163666e-02 nan
1.643202640116214752e-02 nan
1.628847606480121613e-02 nan
1.577201113104820251e-02 nan
1.501285005360841751e-02 nan
1.509547512978315353e-02 nan
1.484929583966732025e-02 nan
1.491338852792978287e-02 nan
1.567147485911846161e-02 nan
1.549605000764131546e-02 nan
1.584863662719726562e-02 nan
1.552740763872861862e-02 nan
1.570308394730091095e-02 nan
1.530370675027370453e-02 nan
1.533856242895126343e-02 nan
1.533725950866937637e-02 nan
1.517072413116693497e-02 nan
1.586623489856719971e-02 nan
1.513565611094236374e-02 nan
