2.333485335111618042e-02 nan
2.004468627274036407e-02 nan
1.869659684598445892e-02 nan
1.840306259691715240e-02 nan
1.950682699680328369e-02 nan
1.928327791392803192e-02 nan
1.959403231739997864e-02 nan
1.907449960708618164e-02 nan
1.915492862462997437e-02 nan
1.995137892663478851e-02 nan
5.622269213199615479e-02 nan
7.819906622171401978e-02 nan
9.831785410642623901e-02 nan
1.233350336551666260e-01 nan
1.535260677337646484e-01 nan
2.078657448291778564e-01 nan
2.567072212696075439e-01 nan
3.158187866210937500e-01 nan
3.540357649326324463e-01 nan
3.901304304599761963e-01 nan
